CustomerId,Date,Amount,Description
24,25/08/2016 5:26:55 AM,-8.01,TEMPUS BLANDIT SAPIEN
21,23/08/2016 8:19:52 AM,-16.17,UT ULLAMCORPER EST LOREM
3,1/07/2016 2:42:16 AM,-7.12,IPSUM
10,2/06/2016 2:53:42 PM,-19.08,ODIO NON
8,8/08/2016 2:35:37 PM,-12.68,MAGNA SEM CONGUE
18,24/07/2016 11:22:08 AM,-15.98,NEC NUNC
22,5/07/2016 2:15:14 PM,169.15,AUGUE SEMPER ARCU
17,18/06/2016 1:33:32 AM,-19.27,PRAESENT
25,2/08/2016 5:03:35 PM,-5.09,DOLOR
22,31/08/2016 3:58:30 AM,-4.42,ADIPISCING PHARETRA
9,26/07/2016 12:38:11 PM,-8.21,NUNC
23,18/07/2016 6:44:45 PM,-7.32,NUNC CURABITUR
7,16/05/2016 8:08:54 PM,-16.01,NUNC PHARETRA
14,18/08/2016 11:44:10 PM,-9.2,MAURIS VITAE TEMPUS
18,1/05/2016 1:56:29 PM,-15.31,MORBI MORBI SEMPER NON
5,30/05/2016 12:50:45 PM,-18.05,DOLOR
19,24/07/2016 1:00:19 PM,-7.36,SED MAGNA CONDIMENTUM DIAM
18,2/06/2016 1:34:39 PM,-18.37,PRAESENT MAGNA
22,6/07/2016 2:15:14 PM,169.15,NEQUE PULVINAR VITAE CURSUS
10,7/05/2016 11:54:30 AM,-19.09,SAPIEN ULTRICES LOREM
20,4/07/2016 7:25:37 AM,79.46,LEO NISL
7,15/06/2016 9:19:01 PM,-6.38,CURSUS ET
15,5/05/2016 6:54:24 AM,-11.76,CONGUE CONGUE CONGUE LOREM
4,2/08/2016 10:07:11 PM,-4.29,LEO MI AMET NULLA
25,1/06/2016 9:13:55 PM,-3.51,MAGNA LUCTUS NUNC CONSECTETUR
2,30/06/2016 11:54:43 PM,-4.98,SED ID
17,5/05/2016 4:34:24 AM,-6.8,SAPIEN NEC AC
18,13/08/2016 7:52:21 AM,-16.7,BLANDIT ORNARE SAPIEN
12,1/07/2016 2:37:26 PM,-14.15,DIAM SIT TEMPUS CURSUS
7,13/05/2016 6:25:36 PM,-3.73,NIBH
19,21/05/2016 5:48:10 AM,-5.87,BLANDIT SAPIEN URNA IPSUM
14,28/08/2016 11:19:30 PM,-70.67,VEL CONGUE VEL
6,28/08/2016 11:03:18 AM,-12.12,IACULIS AMET
4,25/06/2016 3:47:49 PM,-12.3,PULVINAR UT SED
24,16/06/2016 3:44:12 AM,-13,SED ARCU ULTRICES INTERDUM
9,5/08/2016 8:38:15 AM,-6.89,MASSA QUAM VITAE
12,26/08/2016 4:06:14 PM,-17.44,NUNC ULLAMCORPER DIAM PULVINAR
6,5/05/2016 2:12:43 AM,-11.56,AUCTOR MAURIS ADIPISCING
16,12/06/2016 2:30:14 PM,-17.84,CONGUE
14,17/07/2016 7:42:41 PM,-3.48,IPSUM CURSUS AMET
4,10/07/2016 11:59:10 AM,-1.8,ELIT
17,18/05/2016 9:28:27 PM,-19.4,DIGNISSIM AMET ALIQUAM
23,19/05/2016 6:25:11 PM,-1005.77,RUTRUM IPSUM MAURIS IPSUM
24,9/06/2016 6:48:03 PM,-15.19,EGET
21,5/06/2016 4:09:41 PM,-14.02,MAURIS CONGUE
19,18/05/2016 10:20:45 PM,-13.14,NON
24,10/08/2016 2:44:24 PM,-1.54,JUSTO NUNC ADIPISCING DIAM
5,9/05/2016 6:15:09 PM,-13.41,QUISQUE
8,23/06/2016 9:40:00 PM,-17.27,EGET ID BLANDIT
25,2/08/2016 11:29:28 PM,-14.57,ID MASSA
23,3/05/2016 3:32:42 AM,-11.96,ULTRICES
15,18/07/2016 10:40:40 AM,-6.26,NUNC
8,8/07/2016 6:33:35 PM,-2.81,MASSA ADIPISCING ID
15,2/07/2016 10:10:24 AM,-9.27,SED PULVINAR
3,2/05/2016 11:29:46 AM,-12.05,BLANDIT
4,18/07/2016 4:02:56 AM,-5.28,IMPERDIET
9,3/08/2016 8:38:36 AM,128.62,SED PULVINAR ET
15,7/05/2016 3:14:16 PM,-16.18,MI
25,31/07/2016 1:34:20 AM,-2.76,PHASELLUS EST AT URNA
21,2/06/2016 7:27:49 AM,-13.26,PRAESENT AMET
22,23/08/2016 1:13:01 AM,-13.65,CONGUE ELIT ULLAMCORPER A
12,14/05/2016 1:27:04 AM,-5.96,ADIPISCING INTERDUM SIT
1,4/05/2016 9:33:28 AM,-19.28,NEC BLANDIT FAUCIBUS LACINIA
18,4/07/2016 7:39:00 AM,-10.91,ADIPISCING ET BLANDIT
14,22/08/2016 7:25:23 AM,-3.75,VEL CONGUE VEL
7,1/06/2016 3:44:41 AM,-6.3,IPSUM QUIS MAGNA
9,15/06/2016 10:31:24 PM,-3.34,FAUCIBUS
21,19/06/2016 5:15:41 AM,-12.99,URNA CONGUE INTERDUM ODIO
10,1/07/2016 11:28:22 AM,1518.05,IPSUM PRAESENT
25,20/08/2016 7:35:33 AM,-5.09,SED
2,10/05/2016 8:09:03 PM,-4.63,INTERDUM ULTRICES
10,30/06/2016 11:28:42 AM,-18.48,SED
8,28/06/2016 1:00:44 AM,-14.1,PHASELLUS MORBI CONGUE
3,31/05/2016 8:14:51 AM,-12.77,FAUCIBUS SODALES
1,22/05/2016 5:50:23 PM,-9.98,CURSUS
15,16/06/2016 7:27:08 AM,-18.04,MORBI MAGNA QUIS NULLA
17,1/05/2016 8:45:53 PM,-11.43,SIT MASSA SEMPER
16,14/06/2016 10:28:36 PM,-3.89,EGET ACCUMSAN ORNARE
7,1/08/2016 2:41:49 AM,-5.93,CONGUE QUAM MI
20,16/06/2016 11:43:39 AM,-18.64,TINCIDUNT SODALES CONSECTETUR
24,17/05/2016 9:57:38 AM,-8.67,ALIQUAM
25,26/08/2016 9:48:34 AM,-16.34,MAGNA SAPIEN SAPIEN MAGNA
3,2/05/2016 9:18:40 PM,-11.78,ACCUMSAN PULVINAR PULVINAR SEMPER
8,8/08/2016 9:08:21 PM,-18.96,ULLAMCORPER CURSUS
5,19/08/2016 5:10:05 AM,-1.74,ET
12,20/08/2016 9:55:08 AM,-16.95,CONGUE
23,6/08/2016 10:43:30 AM,-16.3,MASSA CURSUS MAURIS
22,28/07/2016 5:38:23 PM,-3.31,IMPERDIET ULLAMCORPER UT
8,16/07/2016 3:10:18 AM,-13.65,ALIQUAM
7,20/05/2016 11:25:13 AM,-8.38,CURSUS SAPIEN SEM
8,19/06/2016 2:18:29 AM,-12.61,DIAM LUCTUS ULLAMCORPER
24,3/07/2016 11:11:43 AM,-2.51,MAURIS
1,21/07/2016 3:55:46 PM,-9.49,NEC
11,11/05/2016 12:29:31 AM,-3.72,ORCI TEMPUS AUCTOR MAURIS
20,30/07/2016 3:37:08 AM,-15.99,IPSUM SAPIEN ODIO EST
4,15/06/2016 10:03:32 PM,-13.77,LACINIA ORCI ET
11,29/05/2016 4:59:17 AM,-14.75,ORCI NISL SEMPER NISL
7,1/08/2016 9:12:51 AM,-7.21,SED ULTRICES AC MI
1,17/07/2016 9:52:40 AM,-4.46,NISL
9,3/07/2016 6:37:02 AM,-11.6,MAURIS CURSUS
11,7/08/2016 5:53:40 AM,-14.5,AC LUCTUS PULVINAR AC
7,20/08/2016 6:24:05 PM,-16.33,ALIQUAM BLANDIT MORBI
3,20/05/2016 10:13:13 PM,-11.78,LEO
9,3/05/2016 8:06:31 PM,-7.14,A
17,20/05/2016 5:41:49 AM,-14.98,INTERDUM
24,26/06/2016 10:48:22 AM,-9.44,PULVINAR ACCUMSAN ID
13,24/05/2016 7:33:33 AM,-12.7,VEL VITAE MORBI
11,24/08/2016 10:05:05 AM,-5.73,DIGNISSIM PULVINAR SIT
2,27/05/2016 1:24:27 AM,-7.11,TEMPUS AUCTOR
21,12/08/2016 10:18:08 AM,-18.7,CONGUE CONGUE QUIS
17,7/07/2016 1:14:43 PM,-17.53,SIT CONGUE
5,28/05/2016 2:22:44 PM,-11.21,CONSECTETUR
8,13/08/2016 5:03:16 AM,51.24,QUAM IPSUM ID
20,29/06/2016 2:12:14 AM,-10.97,DIGNISSIM ADIPISCING FAUCIBUS
4,10/07/2016 9:30:39 PM,-10.86,DIGNISSIM
21,16/07/2016 4:25:00 PM,-1006.64,CONSECTETUR A EGET
23,17/05/2016 5:18:23 PM,-6.01,DOLOR
22,13/05/2016 7:59:14 PM,-5.79,VELIT MASSA
22,8/05/2016 10:03:15 AM,-2.35,IPSUM
20,4/07/2016 10:41:23 AM,-10.77,UT
19,11/08/2016 7:23:01 PM,-9.17,IPSUM LACINIA ODIO IACULIS
25,15/08/2016 10:12:44 PM,-4.59,SIT CURABITUR PHASELLUS
13,10/06/2016 2:31:03 AM,-1.81,DIAM
9,18/07/2016 11:20:32 AM,-2.57,METUS ADIPISCING LOREM SODALES
13,17/08/2016 12:23:28 AM,-8.59,A
12,31/05/2016 5:51:56 PM,-10.32,MAURIS
16,20/08/2016 9:22:34 AM,-5.27,AMET TINCIDUNT AMET ADIPISCING
17,13/05/2016 8:26:53 AM,-4.72,FINIBUS ODIO AUCTOR
23,18/06/2016 10:43:30 PM,-16.67,DIAM
16,12/07/2016 7:16:58 PM,-16.08,AC IACULIS TORTOR ULLAMCORPER
9,25/07/2016 9:43:15 AM,-1.31,BLANDIT AMET ET
6,19/05/2016 4:13:00 AM,-11.96,BLANDIT IPSUM IPSUM TEMPUS
22,26/06/2016 6:01:20 PM,-6.65,IPSUM MAURIS
21,2/06/2016 12:08:38 AM,-2.37,SEM CONSECTETUR EST SEM
3,4/06/2016 2:42:31 PM,-4.23,ODIO PRAESENT ADIPISCING
8,27/06/2016 10:02:01 AM,-13.12,BLANDIT
9,19/05/2016 7:32:40 PM,-3.84,UT
10,21/07/2016 2:15:50 PM,-2.07,LUCTUS NON ULLAMCORPER ODIO
1,10/05/2016 12:51:36 PM,-17.16,CURSUS PRAESENT NUNC
4,13/08/2016 11:32:17 AM,-16.96,DIGNISSIM
7,27/06/2016 8:27:01 PM,-1.27,MAGNA
11,22/06/2016 3:20:18 PM,-7.2,QUIS SODALES
15,31/05/2016 12:00:06 PM,-18.71,CONGUE LEO MASSA IPSUM
1,1/05/2016 2:33:46 AM,-4.6,PULVINAR RUTRUM IN
9,2/08/2016 8:38:36 AM,128.62,CONSECTETUR
4,2/08/2016 8:30:37 AM,385.37,NUNC VITAE MAGNA
9,4/08/2016 2:53:46 AM,-14.6,INTERDUM QUAM DOLOR MAGNA
9,3/07/2016 5:00:48 PM,-18.72,CONSECTETUR
7,13/05/2016 10:08:53 PM,-13.5,EFFICITUR CONGUE MAGNA QUISQUE
9,26/08/2016 7:00:44 AM,-4.79,SED CURABITUR A
14,4/06/2016 10:00:11 AM,-6.16,SIT URNA
23,19/05/2016 6:25:11 PM,-8.51,ULLAMCORPER
4,29/08/2016 5:30:00 PM,-10.67,SIT CONGUE DOLOR PHASELLUS
15,26/06/2016 7:23:20 PM,-9.82,AC IPSUM
12,18/07/2016 12:34:36 AM,-11.37,INTERDUM NISL INTERDUM
5,1/07/2016 8:30:37 PM,-5.72,BLANDIT ULTRICES
15,6/08/2016 6:53:53 PM,-1.14,ORNARE AC PHARETRA
24,13/07/2016 6:31:02 AM,-4.85,JUSTO
2,5/06/2016 4:53:49 PM,-14.69,CURABITUR NISL LEO AT
6,1/08/2016 8:15:53 AM,-19.37,MAURIS SED CURSUS
21,2/06/2016 11:16:42 AM,-17.27,AT
8,14/08/2016 1:00:55 AM,-6.81,TEMPUS MORBI MAURIS TINCIDUNT
5,16/07/2016 11:57:43 AM,-3.71,EST CONSECTETUR AT
18,29/06/2016 11:02:56 PM,-10.11,NON EST NEC
19,31/07/2016 11:21:54 AM,-9.83,UT AMET IACULIS
17,11/06/2016 11:43:53 PM,-9.78,MAGNA AMET
7,1/08/2016 9:08:55 AM,-19.91,SAPIEN ORCI ULTRICES IPSUM
20,18/08/2016 7:42:01 AM,-17.24,CURSUS CONGUE
5,21/06/2016 11:16:44 PM,-17.77,METUS QUIS VEL LOREM
20,17/06/2016 6:27:47 AM,-7.77,ODIO
23,6/08/2016 9:27:44 AM,-9.38,NUNC LEO LOREM AMET
21,30/06/2016 7:35:57 AM,-14.81,QUIS ULLAMCORPER VELIT
19,4/05/2016 5:59:55 PM,-14.58,PHARETRA DIGNISSIM SIT
16,1/05/2016 2:25:00 PM,-8.08,NUNC DIAM
11,21/08/2016 7:43:28 PM,-12.39,AMET INTERDUM BLANDIT MAGNA
15,15/05/2016 2:22:59 PM,-8.34,CURSUS
11,14/05/2016 3:03:11 PM,-16.72,SIT ORNARE ULTRICES ID
19,14/07/2016 6:24:53 PM,-2.95,LOREM
23,7/05/2016 3:22:05 AM,-16.13,NON NEC NON METUS
18,3/05/2016 12:21:44 PM,-4.79,NEC
19,9/07/2016 8:35:22 AM,-1.08,SAPIEN IPSUM FAUCIBUS PHARETRA
24,11/07/2016 1:40:01 PM,-12.11,IPSUM TEMPUS SIT
6,1/08/2016 7:11:33 AM,-18.65,EFFICITUR IN AUGUE DOLOR
18,4/07/2016 7:39:00 AM,159.43,NUNC SAPIEN SEMPER TORTOR
1,24/08/2016 12:36:29 PM,-18.65,CURSUS SED MAGNA
11,12/06/2016 10:56:17 PM,-11.02,MASSA
12,13/05/2016 5:21:21 PM,-1.75,ULLAMCORPER SAPIEN ACCUMSAN
7,1/05/2016 5:21:21 AM,162.45,UT IACULIS IACULIS ET
23,27/08/2016 3:23:08 PM,-9.29,SED AMET UT
13,22/08/2016 8:09:58 AM,-13.29,VITAE ELIT IN NUNC
11,26/05/2016 6:56:58 PM,-16.1,NEC LOREM LOREM
17,9/08/2016 6:50:24 PM,-7.41,ADIPISCING
13,24/08/2016 8:40:16 AM,-17.82,ENIM
13,27/08/2016 10:00:36 AM,-4.3,TINCIDUNT AUCTOR ULLAMCORPER ELIT
19,18/06/2016 5:29:01 PM,-13.46,URNA AC LOREM
22,10/05/2016 11:32:48 AM,-12.85,DOLOR SIT AC SEM
4,2/08/2016 1:32:15 PM,-6.88,MI
1,12/08/2016 10:08:47 PM,-2.96,ODIO CURSUS
25,9/05/2016 11:27:02 AM,-15.41,TEMPUS MASSA
8,29/08/2016 6:46:07 PM,-12.68,QUAM IPSUM ID
24,3/07/2016 11:15:56 AM,-8.27,ENIM IPSUM NISL
9,7/07/2016 6:37:02 AM,34.68,NUNC
24,15/07/2016 7:08:03 AM,-13.16,ADIPISCING MORBI IMPERDIET AMET
20,3/06/2016 2:57:56 PM,-16.64,IPSUM ODIO SODALES NEC
15,7/08/2016 1:36:30 PM,-11.79,MASSA ELIT NISL CONGUE
16,13/06/2016 2:44:34 PM,-6.12,FAUCIBUS
21,1/05/2016 2:00:25 PM,-12.46,SEMPER
22,3/07/2016 2:15:14 PM,169.15,FAUCIBUS UT DIAM
20,21/05/2016 4:25:45 AM,-15.13,ODIO DOLOR
18,22/07/2016 7:33:37 PM,-8.29,SEMPER
1,21/07/2016 4:41:58 AM,-7.16,AMET NUNC
3,5/08/2016 10:46:54 AM,-7.16,ELIT
14,31/05/2016 12:58:33 AM,-1.1,NEQUE
13,24/08/2016 3:27:47 PM,-15.08,EST
12,24/08/2016 3:06:03 AM,-14.16,QUISQUE EFFICITUR URNA
4,13/05/2016 10:51:42 PM,-1.43,MAURIS
21,30/07/2016 2:51:12 AM,-15.8,IPSUM CURSUS RUTRUM
25,13/07/2016 10:11:59 AM,-8.92,CURSUS INTERDUM NUNC
11,25/07/2016 12:11:15 AM,-2.93,MASSA URNA VEL
13,21/05/2016 11:07:11 PM,-17.25,MASSA SED
23,13/05/2016 10:02:28 AM,-2.17,NULLA RUTRUM
14,20/07/2016 8:20:12 PM,-10.17,LACINIA CONDIMENTUM CURABITUR
24,21/06/2016 8:56:31 PM,-3.76,LUCTUS INTERDUM
3,16/08/2016 8:06:22 AM,-3.96,NISL PULVINAR
9,25/05/2016 11:48:43 AM,-5.85,NON ORCI
15,23/07/2016 11:02:32 PM,-16.78,DIGNISSIM ORCI IPSUM
8,18/05/2016 7:14:47 PM,-8.63,DOLOR
14,3/08/2016 12:02:53 AM,128.10,IACULIS IPSUM
1,20/08/2016 4:03:41 AM,-17.65,CONGUE INTERDUM
7,16/08/2016 2:17:54 AM,-19.91,NEC NULLA
18,27/07/2016 3:08:38 AM,-6.45,MASSA TINCIDUNT QUIS CURSUS
19,3/06/2016 9:09:12 PM,-5.56,NULLA CONGUE SIT NUNC
22,3/07/2016 2:15:14 PM,169.15,VITAE MORBI NEC
1,23/05/2016 12:58:45 PM,-15.38,FAUCIBUS
22,1/07/2016 2:15:14 PM,-6.02,NON CURSUS IPSUM
5,16/08/2016 12:02:08 AM,-14.45,SODALES AMET
1,26/05/2016 7:21:17 PM,-13.86,TEMPUS
13,10/07/2016 10:47:15 PM,-2.6,SED CONGUE
11,27/06/2016 10:03:52 PM,-10.45,NISL ULLAMCORPER QUAM NON
14,21/06/2016 6:18:09 PM,-19.52,CURSUS CONDIMENTUM
7,30/08/2016 5:44:54 PM,-13.81,SED ULTRICES AC MI
24,13/07/2016 1:49:40 PM,-13.12,AC
24,3/07/2016 8:32:04 AM,-18.86,TEMPUS CONSECTETUR CURSUS CONGUE
17,6/05/2016 5:20:21 PM,-10.36,IN
23,24/06/2016 2:58:34 AM,-15.22,SAPIEN UT MAURIS
21,16/08/2016 3:46:36 PM,-4.32,MI ADIPISCING
22,31/05/2016 4:20:23 PM,-16.47,NUNC FAUCIBUS
22,21/08/2016 6:36:54 PM,-13.34,DOLOR
20,24/06/2016 4:07:06 AM,-17.79,IACULIS NULLA ULTRICES LEO
2,1/07/2016 9:18:40 AM,176.57,NEQUE FAUCIBUS
1,3/08/2016 12:59:38 AM,-12.96,TINCIDUNT
12,1/05/2016 9:56:21 PM,-12.04,NEQUE NUNC NUNC
8,1/06/2016 2:31:31 AM,-14.81,NEC PHARETRA MAURIS
22,31/07/2016 8:44:43 AM,-148.85,FAUCIBUS UT DIAM
22,8/07/2016 12:32:04 AM,-4.06,MAURIS ULLAMCORPER IACULIS
7,6/05/2016 8:06:37 PM,-3.03,NISL IPSUM ULLAMCORPER AMET
4,24/08/2016 5:25:00 PM,-17.75,SAPIEN ADIPISCING SODALES SODALES
6,9/07/2016 12:21:53 AM,-17.81,UT
21,23/06/2016 4:22:21 PM,-8.61,SED
14,26/08/2016 5:07:01 PM,-8.23,LOREM
18,26/07/2016 6:37:36 PM,-6.47,METUS MAGNA MAURIS
4,2/06/2016 5:29:21 PM,-13.12,ENIM SIT URNA VITAE
25,4/07/2016 9:16:44 PM,-15.98,ULLAMCORPER NON CURSUS EGET
23,7/08/2016 12:28:57 PM,-9.47,ULLAMCORPER IPSUM CURABITUR
4,18/07/2016 7:29:15 AM,-7.32,LUCTUS QUIS UT AUGUE
8,12/06/2016 9:13:56 AM,-10.35,NUNC ENIM ALIQUAM MAGNA
9,3/05/2016 4:16:00 PM,-1.32,AMET ELIT ELIT ORCI
10,1/07/2016 5:38:01 PM,-6.29,VITAE IPSUM ARCU
1,30/05/2016 9:27:21 AM,-11.73,QUIS SEMPER ENIM
21,10/07/2016 2:58:08 AM,-12.59,IN MAURIS
21,1/05/2016 2:06:05 AM,-12.46,ID SEMPER ADIPISCING
15,8/08/2016 11:00:18 PM,-9.59,ACCUMSAN
15,1/07/2016 8:40:49 PM,-1.89,EFFICITUR IPSUM CONGUE NULLA
9,17/05/2016 7:20:34 AM,-16.97,QUAM LACINIA
6,11/05/2016 10:54:00 AM,-3.32,NUNC PHASELLUS
23,11/06/2016 3:07:03 AM,-1.78,PULVINAR
16,7/06/2016 9:17:48 AM,-9.17,IPSUM FAUCIBUS
5,12/08/2016 12:31:04 PM,-17.28,SODALES CONSECTETUR
19,20/05/2016 11:01:13 PM,-8.49,IPSUM CONSECTETUR VITAE
5,7/08/2016 2:55:06 PM,-1.72,MAURIS
9,7/07/2016 6:51:37 PM,-18.72,SIT
12,29/05/2016 10:51:28 AM,-8.41,TORTOR CONGUE SIT
3,2/05/2016 11:29:46 AM,1385.25,NEC BLANDIT IPSUM NUNC
8,13/07/2016 1:44:24 AM,-8.22,LOREM
21,6/08/2016 8:20:41 PM,-12.92,PULVINAR AMET VELIT
8,1/06/2016 10:36:24 PM,-7.13,IPSUM CONDIMENTUM
2,18/05/2016 11:40:36 AM,-4.22,NIBH ARCU IMPERDIET
2,30/07/2016 12:23:17 PM,-13.29,NEC
2,22/05/2016 7:48:13 PM,-7.25,AMET
1,2/08/2016 12:22:14 AM,-19.3,IN
23,2/05/2016 9:36:10 PM,-8.51,MAGNA LOREM
10,28/06/2016 6:18:39 AM,-4.99,SIT
6,25/06/2016 5:43:59 PM,-7.08,TORTOR ULLAMCORPER SODALES
15,3/05/2016 12:49:56 AM,-5.54,FAUCIBUS
2,4/06/2016 11:23:44 AM,-2.65,MASSA FAUCIBUS
2,18/06/2016 6:48:15 AM,-8.46,AUGUE AC IPSUM
9,25/05/2016 9:54:20 AM,-19.46,MAGNA MAGNA
25,24/06/2016 11:05:36 AM,-7.74,PHASELLUS SIT ORCI ORNARE
3,28/05/2016 7:52:26 PM,-10.83,AMET NISL DOLOR
5,3/08/2016 9:13:50 AM,72.82,IPSUM DOLOR AMET NEC
24,5/08/2016 1:30:33 PM,-10.71,AMET
4,21/06/2016 9:23:23 AM,-15.37,DIAM UT CURABITUR UT
16,10/08/2016 10:27:28 PM,-9.11,MASSA
16,14/06/2016 6:40:40 PM,-2.74,AMET SIT ENIM
20,9/06/2016 9:43:00 PM,-18.53,AC
21,3/08/2016 1:44:31 AM,-14.61,CONGUE RUTRUM ELIT
23,28/07/2016 2:26:07 AM,-4.94,INTERDUM
2,20/06/2016 5:33:52 PM,-13.08,NUNC CONGUE
13,3/06/2016 12:03:26 AM,-21.17,SIT PULVINAR
2,18/05/2016 2:17:06 AM,-9.66,ENIM AUCTOR AUCTOR
4,12/07/2016 3:01:44 AM,-10.2,EGET SAPIEN
19,5/05/2016 4:00:30 PM,-10.56,TEMPUS
17,16/06/2016 3:43:56 AM,-5.07,AT EST SIT CONSECTETUR
23,2/06/2016 9:33:59 PM,-17.5,CURSUS
18,10/07/2016 10:39:48 PM,-1.21,ULTRICES SED SAPIEN
14,4/06/2016 4:35:14 AM,-18.77,ODIO URNA
21,29/06/2016 1:50:06 PM,-17.16,CURABITUR
15,18/07/2016 1:58:48 PM,-7.86,A CONGUE
6,17/07/2016 9:52:03 PM,-13.34,LEO EST IACULIS SIT
10,14/08/2016 6:00:50 PM,-1038.9,MASSA UT
15,1/05/2016 2:37:26 PM,-6.3,ID ORCI SIT AUCTOR
12,12/07/2016 2:37:12 AM,-11.26,FINIBUS
4,8/06/2016 8:45:32 PM,-16.75,PHASELLUS IMPERDIET IPSUM
14,26/06/2016 4:32:54 PM,-6.16,DIAM UT MAGNA
8,13/06/2016 5:40:17 PM,-12.49,EST MAGNA ULLAMCORPER
12,26/06/2016 8:13:53 PM,-13.01,NISL ULLAMCORPER IACULIS ADIPISCING
17,10/07/2016 11:21:49 PM,-6.11,SIT CONGUE AMET VELIT
14,4/07/2016 7:03:03 AM,-14.15,SIT
5,27/06/2016 9:45:01 AM,-19.74,MAURIS MAURIS NUNC PRAESENT
18,11/05/2016 3:37:42 AM,-15,AMET NON IPSUM MAURIS
17,3/07/2016 6:55:13 AM,-13.34,ULTRICES ULLAMCORPER
14,6/08/2016 2:18:18 AM,-10.37,IACULIS IPSUM
6,27/08/2016 4:32:39 PM,-18.65,ACCUMSAN FINIBUS
21,6/06/2016 12:08:38 AM,81.05,LOREM AMET SAPIEN
5,19/06/2016 12:39:48 PM,-11.52,NUNC SIT NON ULLAMCORPER
8,4/05/2016 10:03:39 AM,-7.64,ENIM CURSUS
2,20/07/2016 10:47:39 PM,-16.33,CONDIMENTUM FINIBUS
2,2/08/2016 11:32:28 PM,-13.66,NULLA AMET
9,22/05/2016 2:24:30 PM,-14.17,VEL NEQUE UT
6,5/08/2016 12:33:52 AM,-15.82,ULTRICES PHASELLUS AT AUCTOR
10,21/05/2016 4:18:24 AM,-5.66,VEL ELIT
12,25/05/2016 3:41:52 AM,-9.17,ENIM
2,20/06/2016 1:22:12 AM,-1.8,ADIPISCING EFFICITUR PULVINAR
12,2/07/2016 7:05:21 AM,-9.7,MAGNA
2,26/08/2016 4:29:14 PM,-1.93,AMET
10,18/07/2016 12:17:03 AM,-16.28,NIBH
21,25/07/2016 4:30:48 PM,-16.36,URNA CURABITUR NULLA
17,16/08/2016 7:43:47 PM,-10.12,DOLOR MASSA SED
11,17/05/2016 1:34:32 AM,-1.82,MORBI
19,12/07/2016 12:47:56 AM,-5.01,ELIT AMET INTERDUM
21,16/07/2016 4:25:00 PM,-17.69,CONSECTETUR A EGET
5,7/07/2016 9:17:21 PM,-17.71,IN
17,26/06/2016 1:37:22 PM,-17.02,ALIQUAM EFFICITUR
6,4/07/2016 5:30:26 AM,-9.61,ULLAMCORPER ALIQUAM LOREM
10,19/07/2016 12:35:15 AM,-1.56,IACULIS CURSUS IACULIS MAURIS
13,28/06/2016 5:35:46 PM,-19.49,AMET ORCI ACCUMSAN UT
19,14/07/2016 5:43:31 AM,-6.62,LUCTUS BLANDIT FINIBUS IPSUM
7,27/07/2016 10:04:00 PM,-1.75,SIT QUIS
19,3/05/2016 4:59:17 AM,-8.11,UT NULLA
6,4/05/2016 2:12:08 PM,-7.34,AUCTOR MAURIS ADIPISCING
6,15/08/2016 11:43:35 PM,-11.67,IPSUM
10,4/07/2016 12:29:12 AM,-15.08,CONDIMENTUM
25,7/05/2016 10:15:17 AM,-5.77,CONDIMENTUM INTERDUM IN IPSUM
1,28/07/2016 2:09:07 AM,-16.76,MI URNA
24,20/06/2016 1:24:23 AM,-19.46,SEMPER SAPIEN LACINIA
24,30/07/2016 10:14:19 PM,-11.16,MASSA
25,10/08/2016 4:34:16 PM,-2.34,SEMPER ULLAMCORPER IMPERDIET QUIS
14,1/08/2016 7:20:24 PM,-4.77,DIGNISSIM DOLOR
22,5/06/2016 3:34:48 AM,-2.29,NISL
23,2/06/2016 9:36:10 AM,-15.33,UT DIGNISSIM
16,24/05/2016 9:07:57 AM,-10.47,MAGNA ULTRICES
8,10/07/2016 11:00:14 AM,-6.82,LOREM DOLOR IN
6,29/06/2016 1:53:54 PM,-12.97,NUNC MI DOLOR
6,10/08/2016 4:48:42 AM,-1.97,SEMPER ELIT DOLOR CONGUE
9,17/05/2016 2:04:05 PM,-11.38,CONGUE
2,30/06/2016 5:58:22 AM,-15.6,METUS ODIO MAURIS ADIPISCING
5,28/07/2016 4:54:00 AM,-10.38,IMPERDIET CONGUE ULLAMCORPER
9,31/08/2016 9:36:16 PM,-113.18,IPSUM
20,10/05/2016 4:48:54 PM,-13.78,METUS NUNC INTERDUM A
24,11/07/2016 6:20:36 PM,-8.27,MAURIS
20,19/06/2016 5:30:56 PM,-3.94,CONGUE
13,1/07/2016 5:08:08 AM,-7.58,MAURIS MAURIS ADIPISCING
6,20/08/2016 6:39:36 PM,-19.34,ULTRICES SEMPER AUGUE
14,3/05/2016 2:56:12 AM,-17.41,MORBI MAURIS
24,8/07/2016 5:46:54 PM,-14.04,MAGNA ARCU
1,12/05/2016 12:09:02 PM,-10.47,AMET MAURIS PRAESENT
7,1/05/2016 5:21:21 AM,-8.02,NISL SIT
25,21/08/2016 10:37:06 AM,-15.4,CONSECTETUR NON AMET
25,9/06/2016 11:20:42 PM,-5.31,NIBH MASSA
13,2/06/2016 12:03:26 AM,282.31,LACINIA
3,5/07/2016 8:28:03 PM,-17.89,INTERDUM ORNARE
23,29/06/2016 9:41:58 AM,-2.59,CONGUE
16,6/07/2016 8:46:39 PM,-11.58,DIAM SED
16,29/06/2016 3:29:38 AM,-19.35,NUNC NEQUE CURABITUR
